week_start,employee_id,employee_name,team,supervisor,calls_handled,sales_count,sales_revenue_rub,ai_errors_detected,supervisor_rejected_errors,recommendations_sent,recommendations_completed,training_minutes,qa_score,adherence_score,sales_per_call,rejection_rate,recommendation_uptake
2025-06-09,CC013,Алина Петрова #13,Удержание,Роман М.,267,50,989079.45,16,3,13,10,57,98.0,0.921,3704.417415730337,0.1875,0.7692307692307693
2025-06-09,CC014,Владислав Морозов #14,Продажи карт,Елена П.,228,40,697806.9,13,2,11,7,50,96.8,0.935,3060.5565789473685,0.15384615384615385,0.6363636363636364
2025-06-09,CC015,София Кузнецова #15,МСП,Анастасия К.,195,35,542552.94,16,3,13,10,59,98.0,0.917,2782.322769230769,0.1875,0.7692307692307693
2025-06-09,CC016,Юлия Иванова #16,Ипотека,Денис С.,227,41,605552.08,8,1,7,6,65,98.0,0.949,2667.630308370044,0.125,0.8571428571428571
2025-06-09,CC017,Никита Федоров #17,Удержание,Роман М.,255,44,796403.32,15,3,12,9,56,98.0,0.968,3123.1502745098037,0.2,0.75
2025-06-09,CC018,Артем Белов #18,Продажи карт,Елена П.,227,44,820600.21,18,3,15,11,64,98.0,0.95,3614.9788986784138,0.16666666666666666,0.7333333333333333
2025-06-09,CC019,Кристина Орлова #19,МСП,Анастасия К.,224,40,734910.52,12,1,11,9,56,98.0,0.924,3280.850535714286,0.08333333333333333,0.8181818181818182
2025-06-09,CC020,Денис Макаров #20,Ипотека,Денис С.,257,43,753712.74,9,2,7,6,57,98.0,0.98,2932.7343968871596,0.2222222222222222,0.8571428571428571
2025-06-09,CC021,Ирина Волкова #21,Удержание,Роман М.,196,34,522130.37,6,1,5,4,43,98.0,0.946,2663.9304591836735,0.16666666666666666,0.8
2025-06-09,CC022,Максим Соколов #22,Продажи карт,Елена П.,198,35,819588.76,14,1,13,10,63,98.0,0.98,4139.337171717172,0.07142857142857142,0.7692307692307693
2025-06-09,CC023,Алина Петрова #23,МСП,Анастасия К.,217,37,588935.0,11,1,10,8,57,95.3,0.901,2713.9861751152075,0.09090909090909091,0.8
2025-06-09,CC024,Владислав Морозов #24,Ипотека,Денис С.,209,36,794126.61,11,2,9,7,47,98.0,0.957,3799.6488516746413,0.18181818181818182,0.7777777777777778
2025-06-09,CC025,София Кузнецова #25,Удержание,Роман М.,211,35,505181.4,8,2,6,5,65,98.0,0.98,2394.224644549763,0.25,0.8333333333333334
2025-06-09,CC026,Юлия Иванова #26,Продажи карт,Елена П.,184,34,571316.77,9,1,8,7,50,98.0,0.98,3104.982445652174,0.1111111111111111,0.875
2025-06-09,CC027,Никита Федоров #27,МСП,Анастасия К.,230,40,919130.55,16,3,13,12,63,98.0,0.957,3996.219782608696,0.1875,0.9230769230769231
2025-06-09,CC028,Артем Белов #28,Ипотека,Денис С.,240,42,677802.53,15,3,12,10,71,98.0,0.959,2824.1772083333335,0.2,0.8333333333333334
2025-06-09,CC029,Кристина Орлова #29,Удержание,Роман М.,214,36,525933.65,8,1,7,6,50,98.0,0.964,2457.633878504673,0.125,0.8571428571428571
2025-06-09,CC030,Денис Макаров #30,Продажи карт,Елена П.,236,37,659730.98,16,2,14,11,59,98.0,0.929,2795.470254237288,0.125,0.7857142857142857
2025-06-09,CC031,Ирина Волкова #31,МСП,Анастасия К.,206,32,589441.53,10,2,8,6,59,98.0,0.953,2861.366650485437,0.2,0.75
2025-06-09,CC032,Максим Соколов #32,Ипотека,Денис С.,254,49,814045.37,15,3,12,9,46,98.0,0.98,3204.903031496063,0.2,0.75
2025-06-09,CC033,Алина Петрова #33,Удержание,Роман М.,238,42,706205.07,13,2,11,8,66,98.0,0.968,2967.2481932773107,0.15384615384615385,0.7272727272727273
2025-06-09,CC034,Владислав Морозов #34,Продажи карт,Елена П.,235,44,676749.22,10,1,9,7,55,98.0,0.953,2879.783914893617,0.1,0.7777777777777778
2025-06-09,CC035,София Кузнецова #35,МСП,Анастасия К.,237,42,681388.9,12,2,10,8,67,98.0,0.947,2875.0586497890295,0.16666666666666666,0.8
2025-06-09,CC036,Юлия Иванова #36,Ипотека,Денис С.,245,45,800134.15,11,2,9,7,58,98.0,0.948,3265.853673469388,0.18181818181818182,0.7777777777777778
2025-06-09,CC037,Никита Федоров #37,Удержание,Роман М.,202,37,579550.07,17,3,14,10,60,98.0,0.951,2869.0597524752475,0.17647058823529413,0.7142857142857143
2025-06-09,CC038,Артем Белов #38,Продажи карт,Елена П.,221,41,668071.68,19,3,16,14,58,98.0,0.97,3022.948778280543,0.15789473684210525,0.875
2025-06-09,CC039,Кристина Орлова #39,МСП,Анастасия К.,285,49,632255.68,9,1,8,6,45,98.0,0.934,2218.4409824561403,0.1111111111111111,0.75
2025-06-09,CC040,Денис Макаров #40,Ипотека,Денис С.,265,48,893804.92,13,2,11,9,60,98.0,0.98,3372.848754716981,0.15384615384615385,0.8181818181818182
2025-06-09,CC041,Ирина Волкова #41,Удержание,Роман М.,240,41,832592.33,15,2,13,10,75,98.0,0.91,3469.134708333333,0.13333333333333333,0.7692307692307693
2025-06-09,CC042,Максим Соколов #42,Продажи карт,Елена П.,219,36,518581.55,13,3,10,8,48,98.0,0.977,2367.9522831050226,0.23076923076923078,0.8
2025-06-09,CC043,Алина Петрова #43,МСП,Анастасия К.,221,44,1184630.49,8,2,6,5,62,98.0,0.971,5360.318959276018,0.25,0.8333333333333334
2025-06-09,CC044,Владислав Морозов #44,Ипотека,Денис С.,193,36,564340.89,8,2,6,5,67,98.0,0.963,2924.046062176166,0.25,0.8333333333333334
2025-06-09,CC045,София Кузнецова #45,Удержание,Роман М.,232,45,676296.82,9,2,7,5,55,98.0,0.897,2915.0724999999998,0.2222222222222222,0.7142857142857143
2025-06-09,CC046,Юлия Иванова #46,Продажи карт,Елена П.,239,43,1161000.0,8,2,6,4,56,98.0,0.927,4857.740585774059,0.25,0.6666666666666666
2025-06-09,CC047,Никита Федоров #47,МСП,Анастасия К.,212,35,521706.4,13,2,11,9,67,98.0,0.967,2460.879245283019,0.15384615384615385,0.8181818181818182
2025-06-09,CC048,Артем Белов #48,Ипотека,Денис С.,268,43,825007.85,13,1,12,9,61,98.0,0.956,3078.3875,0.07692307692307693,0.75
2025-06-16,CC001,Ирина Волкова #1,Удержание,Роман М.,292,50,1006119.64,14,1,13,10,61,98.0,0.98,3445.615205479452,0.07142857142857142,0.7692307692307693
2025-06-16,CC002,Максим Соколов #2,Продажи карт,Елена П.,249,51,680284.15,12,2,10,8,65,98.0,0.98,2732.0648594377512,0.16666666666666666,0.8
2025-06-16,CC003,Алина Петрова #3,МСП,Анастасия К.,230,38,658827.84,13,2,11,10,64,98.0,0.964,2864.468869565217,0.15384615384615385,0.9090909090909091
2025-06-16,CC004,Владислав Морозов #4,Ипотека,Денис С.,203,37,501154.9,14,3,11,8,55,98.0,0.92,2468.7433497536945,0.21428571428571427,0.7272727272727273
2025-06-16,CC005,София Кузнецова #5,Удержание,Роман М.,181,31,462230.86,15,2,13,10,63,98.0,0.917,2553.7616574585636,0.13333333333333333,0.7692307692307693
2025-06-16,CC006,Юлия Иванова #6,Продажи карт,Елена П.,244,40,586233.83,17,2,15,13,50,98.0,0.958,2402.5976639344262,0.11764705882352941,0.8666666666666667
2025-06-16,CC007,Никита Федоров #7,МСП,Анастасия К.,190,37,719382.45,11,2,9,7,61,98.0,0.98,3786.2234210526312,0.18181818181818182,0.7777777777777778
2025-06-16,CC008,Артем Белов #8,Ипотека,Денис С.,226,37,642364.01,15,2,13,10,62,98.0,0.961,2842.318628318584,0.13333333333333333,0.7692307692307693
2025-06-16,CC009,Кристина Орлова #9,Удержание,Роман М.,269,44,898068.58,14,2,12,10,59,98.0,0.957,3338.5449070631967,0.14285714285714285,0.8333333333333334
2025-06-16,CC010,Денис Макаров #10,Продажи карт,Елена П.,173,32,557686.31,11,2,9,6,74,98.0,0.933,3223.6202890173413,0.18181818181818182,0.6666666666666666
2025-06-16,CC011,Ирина Волкова #11,МСП,Анастасия К.,243,43,803375.99,12,3,9,7,57,98.0,0.98,3306.0740329218106,0.25,0.7777777777777778
2025-06-16,CC012,Максим Соколов #12,Ипотека,Денис С.,234,38,604155.55,16,3,13,10,61,98.0,0.98,2581.861324786325,0.1875,0.7692307692307693
2025-06-16,CC013,Алина Петрова #13,Удержание,Роман М.,206,37,562076.93,9,1,8,6,58,98.0,0.899,2728.5287864077673,0.1111111111111111,0.75
2025-06-16,CC014,Владислав Морозов #14,Продажи карт,Елена П.,213,38,694504.95,5,1,4,3,57,98.0,0.97,3260.5866197183095,0.2,0.75
2025-06-16,CC015,София Кузнецова #15,МСП,Анастасия К.,216,40,689978.07,12,2,10,7,63,98.0,0.965,3194.3429166666665,0.16666666666666666,0.7
2025-06-16,CC016,Юлия Иванова #16,Ипотека,Денис С.,237,44,875963.79,16,4,12,10,63,98.0,0.98,3696.0497468354433,0.25,0.8333333333333334
2025-06-16,CC017,Никита Федоров #17,Удержание,Роман М.,218,37,654365.7,16,2,14,11,59,98.0,0.893,3001.6775229357795,0.125,0.7857142857142857
2025-06-16,CC018,Артем Белов #18,Продажи карт,Елена П.,235,41,842836.98,10,2,8,7,66,98.0,0.928,3586.5403404255317,0.2,0.875
2025-06-16,CC019,Кристина Орлова #19,МСП,Анастасия К.,239,42,732757.38,15,2,13,11,71,97.2,0.923,3065.930460251046,0.13333333333333333,0.8461538461538461
2025-06-16,CC020,Денис Макаров #20,Ипотека,Денис С.,266,48,877525.11,10,1,9,7,62,98.0,0.953,3298.9665789473684,0.1,0.7777777777777778
2025-06-16,CC021,Ирина Волкова #21,Удержание,Роман М.,235,46,723227.2,8,1,7,6,62,98.0,0.979,3077.5625531914893,0.125,0.8571428571428571
2025-06-16,CC022,Максим Соколов #22,Продажи карт,Елена П.,208,38,742508.63,12,3,9,7,59,98.0,0.98,3569.753028846154,0.25,0.7777777777777778
2025-06-16,CC023,Алина Петрова #23,МСП,Анастасия К.,247,41,582335.8,12,1,11,8,60,98.0,0.961,2357.6348178137655,0.08333333333333333,0.7272727272727273
2025-06-16,CC024,Владислав Морозов #24,Ипотека,Денис С.,216,35,697348.34,6,1,5,4,63,98.0,0.98,3228.4645370370367,0.16666666666666666,0.8
2025-06-16,CC025,София Кузнецова #25,Удержание,Роман М.,188,37,760677.48,10,2,8,6,62,98.0,0.98,4046.1568085106383,0.2,0.75
2025-06-16,CC026,Юлия Иванова #26,Продажи карт,Елена П.,222,35,642531.37,10,2,8,7,65,98.0,0.947,2894.2854504504503,0.2,0.875
2025-06-16,CC027,Никита Федоров #27,МСП,Анастасия К.,227,41,662716.81,12,2,10,7,54,98.0,0.934,2919.4573127753306,0.16666666666666666,0.7
2025-06-16,CC028,Артем Белов #28,Ипотека,Денис С.,229,40,621477.42,10,1,9,7,56,98.0,0.95,2713.8751965065503,0.1,0.7777777777777778
2025-06-16,CC029,Кристина Орлова #29,Удержание,Роман М.,250,42,697179.39,11,1,10,7,64,98.0,0.954,2788.71756,0.09090909090909091,0.7
2025-06-16,CC030,Денис Макаров #30,Продажи карт,Елена П.,243,44,962588.67,10,1,9,6,69,98.0,0.963,3961.27024691358,0.1,0.6666666666666666
2025-06-16,CC031,Ирина Волкова #31,МСП,Анастасия К.,216,41,840306.04,9,2,7,6,64,98.0,0.945,3890.305740740741,0.2222222222222222,0.8571428571428571
2025-06-16,CC032,Максим Соколов #32,Ипотека,Денис С.,250,41,779529.07,10,2,8,7,61,98.0,0.98,3118.1162799999997,0.2,0.875
2025-06-16,CC033,Алина Петрова #33,Удержание,Роман М.,227,39,635652.4,11,3,8,6,72,98.0,0.951,2800.230837004405,0.2727272727272727,0.75
2025-06-16,CC034,Владислав Морозов #34,Продажи карт,Елена П.,225,42,771030.7,17,2,15,12,66,98.0,0.98,3426.803111111111,0.11764705882352941,0.8
2025-06-16,CC035,София Кузнецова #35,МСП,Анастасия К.,232,39,747539.05,13,3,10,8,69,98.0,0.935,3222.151077586207,0.23076923076923078,0.8
2025-06-16,CC036,Юлия Иванова #36,Ипотека,Денис С.,232,39,691636.75,13,2,11,8,64,98.0,0.98,2981.1928879310344,0.15384615384615385,0.7272727272727273
2025-06-16,CC037,Никита Федоров #37,Удержание,Роман М.,221,42,502670.25,12,2,10,8,57,98.0,0.98,2274.5260180995474,0.16666666666666666,0.8
2025-06-16,CC038,Артем Белов #38,Продажи карт,Елена П.,254,47,547097.43,12,2,10,7,61,98.0,0.98,2153.92688976378,0.16666666666666666,0.7
2025-06-16,CC039,Кристина Орлова #39,МСП,Анастасия К.,199,32,559604.69,11,2,9,7,62,98.0,0.928,2812.0838693467335,0.18181818181818182,0.7777777777777778
2025-06-16,CC040,Денис Макаров #40,Ипотека,Денис С.,235,41,664725.77,14,2,12,9,64,98.0,0.98,2828.6202978723404,0.14285714285714285,0.75
2025-06-16,CC041,Ирина Волкова #41,Удержание,Роман М.,216,37,558250.36,13,1,12,9,63,98.0,0.98,2584.4924074074074,0.07692307692307693,0.75
2025-06-16,CC042,Максим Соколов #42,Продажи карт,Елена П.,216,41,708647.43,9,1,8,6,49,98.0,0.967,3280.775138888889,0.1111111111111111,0.75
2025-06-16,CC043,Алина Петрова #43,МСП,Анастасия К.,222,39,664684.87,7,1,6,5,62,98.0,0.945,2994.075990990991,0.14285714285714285,0.8333333333333334
2025-06-16,CC044,Владислав Морозов #44,Ипотека,Денис С.,233,43,668202.23,10,1,9,7,57,98.0,0.957,2867.820729613734,0.1,0.7777777777777778
2025-06-16,CC045,София Кузнецова #45,Удержание,Роман М.,207,38,530357.96,9,1,8,7,63,98.0,0.973,2562.1157487922706,0.1111111111111111,0.875
2025-06-16,CC046,Юлия Иванова #46,Продажи карт,Елена П.,258,51,693701.35,10,1,9,7,53,98.0,0.98,2688.76492248062,0.1,0.7777777777777778
2025-06-16,CC047,Никита Федоров #47,МСП,Анастасия К.,232,43,797424.34,9,1,8,7,59,98.0,0.97,3437.1738793103445,0.1111111111111111,0.875
2025-06-16,CC048,Артем Белов #48,Ипотека,Денис С.,206,38,722961.57,11,2,9,8,69,98.0,0.98,3509.522184466019,0.18181818181818182,0.8888888888888888
2025-06-23,CC001,Ирина Волкова #1,Удержание,Роман М.,273,50,978480.84,4,0,4,3,67,98.0,0.965,3584.178901098901,0.0,0.75
2025-06-23,CC002,Максим Соколов #2,Продажи карт,Елена П.,242,42,629239.6,16,3,13,10,65,98.0,0.98,2600.163636363636,0.1875,0.7692307692307693
2025-06-23,CC003,Алина Петрова #3,МСП,Анастасия К.,281,52,736472.36,17,3,14,11,55,98.0,0.928,2620.8980782918147,0.17647058823529413,0.7857142857142857
2025-06-23,CC004,Владислав Морозов #4,Ипотека,Денис С.,220,43,718576.28,9,2,7,6,56,98.0,0.975,3266.255818181818,0.2222222222222222,0.8571428571428571
2025-06-23,CC005,София Кузнецова #5,Удержание,Роман М.,202,37,679201.76,16,2,14,11,54,98.0,0.938,3362.3849504950495,0.125,0.7857142857142857
2025-06-23,CC006,Юлия Иванова #6,Продажи карт,Елена П.,248,46,748795.02,9,1,8,7,65,98.0,0.98,3019.3347580645163,0.1111111111111111,0.875
2025-06-23,CC007,Никита Федоров #7,МСП,Анастасия К.,211,38,813114.45,11,1,10,8,60,98.0,0.98,3853.6229857819903,0.09090909090909091,0.8
2025-06-23,CC008,Артем Белов #8,Ипотека,Денис С.,214,38,610499.54,12,1,11,9,55,98.0,0.917,2852.801588785047,0.08333333333333333,0.8181818181818182
2025-06-23,CC009,Кристина Орлова #9,Удержание,Роман М.,218,40,768241.2,12,1,11,9,63,98.0,0.976,3524.042201834862,0.08333333333333333,0.8181818181818182
2025-06-23,CC010,Денис Макаров #10,Продажи карт,Елена П.,213,36,525543.86,9,1,8,6,67,98.0,0.95,2467.3420657276993,0.1111111111111111,0.75
2025-06-23,CC011,Ирина Волкова #11,МСП,Анастасия К.,221,35,770230.63,8,2,6,4,69,98.0,0.93,3485.2064705882353,0.25,0.6666666666666666
2025-06-23,CC012,Максим Соколов #12,Ипотека,Денис С.,225,41,745263.76,10,2,8,6,57,98.0,0.98,3312.283377777778,0.2,0.75
2025-06-23,CC013,Алина Петрова #13,Удержание,Роман М.,155,27,475436.02,4,1,3,2,54,98.0,0.98,3067.3291612903226,0.25,0.6666666666666666
2025-06-23,CC014,Владислав Морозов #14,Продажи карт,Елена П.,223,42,832358.5,6,1,5,4,56,98.0,0.907,3732.54932735426,0.16666666666666666,0.8
2025-06-23,CC015,София Кузнецова #15,МСП,Анастасия К.,226,41,654452.68,16,3,13,10,68,98.0,0.958,2895.808318584071,0.1875,0.7692307692307693
2025-06-23,CC016,Юлия Иванова #16,Ипотека,Денис С.,204,38,647838.0,12,2,10,8,44,98.0,0.98,3175.676470588235,0.16666666666666666,0.8
2025-06-23,CC017,Никита Федоров #17,Удержание,Роман М.,221,36,729902.21,13,1,12,8,53,98.0,0.965,3302.724932126697,0.07692307692307693,0.6666666666666666
2025-06-23,CC018,Артем Белов #18,Продажи карт,Елена П.,228,39,587086.37,10,2,8,7,64,98.0,0.979,2574.9402192982457,0.2,0.875
2025-06-23,CC019,Кристина Орлова #19,МСП,Анастасия К.,258,45,758810.83,18,3,15,12,49,98.0,0.98,2941.1272480620155,0.16666666666666666,0.8
2025-06-23,CC020,Денис Макаров #20,Ипотека,Денис С.,229,38,620279.71,10,2,8,6,53,98.0,0.909,2708.645021834061,0.2,0.75
2025-06-23,CC021,Ирина Волкова #21,Удержание,Роман М.,229,41,835806.92,9,1,8,6,47,98.0,0.932,3649.811877729258,0.1111111111111111,0.75
2025-06-23,CC022,Максим Соколов #22,Продажи карт,Елена П.,203,37,678869.74,14,2,12,10,45,98.0,0.972,3344.1859113300493,0.14285714285714285,0.8333333333333334
2025-06-23,CC023,Алина Петрова #23,МСП,Анастасия К.,246,40,895053.1,6,1,5,4,59,98.0,0.964,3638.4272357723576,0.16666666666666666,0.8
2025-06-23,CC024,Владислав Морозов #24,Ипотека,Денис С.,222,44,806831.2,12,2,10,9,57,98.0,0.937,3634.374774774775,0.16666666666666666,0.9
2025-06-23,CC025,София Кузнецова #25,Удержание,Роман М.,216,40,774695.69,15,3,12,9,62,98.0,0.933,3586.55412037037,0.2,0.75
2025-06-23,CC026,Юлия Иванова #26,Продажи карт,Елена П.,200,40,754553.77,16,2,14,11,60,98.0,0.98,3772.76885,0.125,0.7857142857142857
2025-06-23,CC027,Никита Федоров #27,МСП,Анастасия К.,223,42,925524.8,15,3,12,9,74,98.0,0.971,4150.335426008969,0.2,0.75
2025-06-23,CC028,Артем Белов #28,Ипотека,Денис С.,266,47,783893.53,9,2,7,6,54,98.0,0.971,2946.968157894737,0.2222222222222222,0.8571428571428571
2025-06-23,CC029,Кристина Орлова #29,Удержание,Роман М.,209,35,540363.37,9,1,8,6,58,98.0,0.98,2585.470669856459,0.1111111111111111,0.75
2025-06-23,CC030,Денис Макаров #30,Продажи карт,Елена П.,226,37,700414.85,18,2,16,13,64,98.0,0.98,3099.180752212389,0.1111111111111111,0.8125
2025-06-23,CC031,Ирина Волкова #31,МСП,Анастасия К.,208,40,600829.03,10,1,9,8,46,98.0,0.961,2888.601105769231,0.1,0.8888888888888888
2025-06-23,CC032,Максим Соколов #32,Ипотека,Денис С.,237,43,719082.69,12,2,10,8,67,98.0,0.98,3034.10417721519,0.16666666666666666,0.8
2025-06-23,CC033,Алина Петрова #33,Удержание,Роман М.,231,41,753478.55,13,2,11,9,61,98.0,0.98,3261.8119047619048,0.15384615384615385,0.8181818181818182
2025-06-23,CC034,Владислав Морозов #34,Продажи карт,Елена П.,207,40,793465.36,15,2,13,9,65,96.8,0.943,3833.165990338164,0.13333333333333333,0.6923076923076923
2025-06-23,CC035,София Кузнецова #35,МСП,Анастасия К.,219,42,819683.42,12,1,11,9,56,98.0,0.943,3742.846666666667,0.08333333333333333,0.8181818181818182
2025-06-23,CC036,Юлия Иванова #36,Ипотека,Денис С.,285,52,1083350.58,4,1,3,2,60,98.0,0.898,3801.2301052631583,0.25,0.6666666666666666
2025-06-23,CC037,Никита Федоров #37,Удержание,Роман М.,217,37,802055.21,20,3,17,13,63,98.0,0.967,3696.1069585253454,0.15,0.7647058823529411
2025-06-23,CC038,Артем Белов #38,Продажи карт,Елена П.,228,45,898581.51,8,1,7,6,56,98.0,0.98,3941.1469736842105,0.125,0.8571428571428571
2025-06-23,CC039,Кристина Орлова #39,МСП,Анастасия К.,235,39,542908.17,16,2,14,11,71,98.0,0.98,2310.247531914894,0.125,0.7857142857142857
2025-06-23,CC040,Денис Макаров #40,Ипотека,Денис С.,265,46,831044.63,13,2,11,8,56,91.7,0.888,3136.0174716981132,0.15384615384615385,0.7272727272727273
2025-06-23,CC041,Ирина Волкова #41,Удержание,Роман М.,191,34,606864.38,12,1,11,9,61,98.0,0.929,3177.3004188481677,0.08333333333333333,0.8181818181818182
2025-06-23,CC042,Максим Соколов #42,Продажи карт,Елена П.,230,42,655921.15,10,1,9,7,52,98.0,0.967,2851.8310869565216,0.1,0.7777777777777778
2025-06-23,CC043,Алина Петрова #43,МСП,Анастасия К.,241,44,450442.6,18,3,15,12,57,98.0,0.962,1869.0564315352697,0.16666666666666666,0.8
2025-06-23,CC044,Владислав Морозов #44,Ипотека,Денис С.,228,41,1010776.37,5,0,5,4,58,98.0,0.98,4433.229692982456,0.0,0.8
2025-06-23,CC045,София Кузнецова #45,Удержание,Роман М.,245,41,766643.68,13,3,10,7,60,98.0,0.916,3129.1578775510206,0.23076923076923078,0.7
2025-06-23,CC046,Юлия Иванова #46,Продажи карт,Елена П.,255,48,654456.39,10,1,9,6,56,98.0,0.953,2566.4956470588236,0.1,0.6666666666666666
2025-06-23,CC047,Никита Федоров #47,МСП,Анастасия К.,228,42,828005.09,11,2,9,7,57,98.0,0.98,3631.6012719298246,0.18181818181818182,0.7777777777777778
2025-06-23,CC048,Артем Белов #48,Ипотека,Денис С.,217,38,900625.37,10,2,8,7,53,98.0,0.967,4150.34732718894,0.2,0.875
2025-06-30,CC001,Ирина Волкова #1,Удержание,Роман М.,206,38,463784.85,9,2,7,5,54,98.0,0.98,2251.382766990291,0.2222222222222222,0.7142857142857143
2025-06-30,CC002,Максим Соколов #2,Продажи карт,Елена П.,258,43,696833.66,19,3,16,13,54,98.0,0.946,2700.905658914729,0.15789473684210525,0.8125
2025-06-30,CC003,Алина Петрова #3,МСП,Анастасия К.,266,45,783224.12,12,1,11,8,61,98.0,0.98,2944.4515789473685,0.08333333333333333,0.7272727272727273
2025-06-30,CC004,Владислав Морозов #4,Ипотека,Денис С.,230,43,615067.08,14,3,11,8,51,98.0,0.976,2674.2046956521735,0.21428571428571427,0.7272727272727273
2025-06-30,CC005,София Кузнецова #5,Удержание,Роман М.,226,43,784476.61,10,1,9,7,69,98.0,0.966,3471.135442477876,0.1,0.7777777777777778
2025-06-30,CC006,Юлия Иванова #6,Продажи карт,Елена П.,212,42,556893.7,13,3,10,8,59,98.0,0.98,2626.857075471698,0.23076923076923078,0.8
2025-06-30,CC007,Никита Федоров #7,МСП,Анастасия К.,212,39,643189.61,17,2,15,13,64,98.0,0.98,3033.913254716981,0.11764705882352941,0.8666666666666667
2025-06-30,CC008,Артем Белов #8,Ипотека,Денис С.,230,43,511150.46,9,2,7,6,61,98.0,0.974,2222.393304347826,0.2222222222222222,0.8571428571428571
2025-06-30,CC009,Кристина Орлова #9,Удержание,Роман М.,224,42,958477.8,16,3,13,12,54,98.0,0.958,4278.91875,0.1875,0.9230769230769231
2025-06-30,CC010,Денис Макаров #10,Продажи карт,Елена П.,224,37,670614.34,7,1,6,5,53,98.0,0.98,2993.8140178571425,0.14285714285714285,0.8333333333333334
2025-06-30,CC011,Ирина Волкова #11,МСП,Анастасия К.,240,42,684620.32,13,2,11,9,57,98.0,0.98,2852.5846666666666,0.15384615384615385,0.8181818181818182
2025-06-30,CC012,Максим Соколов #12,Ипотека,Денис С.,185,35,550948.56,11,2,9,7,58,98.0,0.968,2978.1003243243244,0.18181818181818182,0.7777777777777778
2025-06-30,CC013,Алина Петрова #13,Удержание,Роман М.,229,42,763607.02,10,1,9,7,56,98.0,0.964,3334.5284716157207,0.1,0.7777777777777778
2025-06-30,CC014,Владислав Морозов #14,Продажи карт,Елена П.,262,49,783013.82,15,3,12,8,56,98.0,0.939,2988.6023664122135,0.2,0.6666666666666666
2025-06-30,CC015,София Кузнецова #15,МСП,Анастасия К.,217,37,643916.8,23,4,19,14,57,98.0,0.928,2967.358525345622,0.17391304347826086,0.7368421052631579
2025-06-30,CC016,Юлия Иванова #16,Ипотека,Денис С.,288,52,901383.58,13,2,11,9,61,98.0,0.93,3129.804097222222,0.15384615384615385,0.8181818181818182
2025-06-30,CC017,Никита Федоров #17,Удержание,Роман М.,226,39,652252.05,5,0,5,4,72,98.0,0.946,2886.071017699115,0.0,0.8
2025-06-30,CC018,Артем Белов #18,Продажи карт,Елена П.,202,35,549793.56,10,2,8,7,62,98.0,0.971,2721.7502970297032,0.2,0.875
2025-06-30,CC019,Кристина Орлова #19,МСП,Анастасия К.,211,37,629568.11,16,2,14,10,57,98.0,0.955,2983.7351184834124,0.125,0.7142857142857143
2025-06-30,CC020,Денис Макаров #20,Ипотека,Денис С.,238,43,781131.85,12,2,10,7,51,98.0,0.904,3282.0665966386555,0.16666666666666666,0.7
2025-06-30,CC021,Ирина Волкова #21,Удержание,Роман М.,241,40,753039.56,11,2,9,7,58,98.0,0.972,3124.6454771784233,0.18181818181818182,0.7777777777777778
2025-06-30,CC022,Максим Соколов #22,Продажи карт,Елена П.,202,37,571591.08,20,4,16,13,67,98.0,0.98,2829.658811881188,0.2,0.8125
2025-06-30,CC023,Алина Петрова #23,МСП,Анастасия К.,199,35,711384.23,8,2,6,5,52,98.0,0.98,3574.795125628141,0.25,0.8333333333333334
2025-06-30,CC024,Владислав Морозов #24,Ипотека,Денис С.,237,44,809090.31,11,2,9,7,49,98.0,0.979,3413.883164556962,0.18181818181818182,0.7777777777777778
2025-06-30,CC025,София Кузнецова #25,Удержание,Роман М.,247,47,784674.86,10,1,9,8,68,98.0,0.98,3176.8212955465588,0.1,0.8888888888888888
2025-06-30,CC026,Юлия Иванова #26,Продажи карт,Елена П.,234,45,745853.34,5,0,5,4,63,98.0,0.92,3187.407435897436,0.0,0.8
2025-06-30,CC027,Никита Федоров #27,МСП,Анастасия К.,231,40,570513.21,14,2,12,8,71,98.0,0.98,2469.754155844156,0.14285714285714285,0.6666666666666666
2025-06-30,CC028,Артем Белов #28,Ипотека,Денис С.,158,32,502546.76,17,3,14,11,74,98.0,0.95,3180.6756962025315,0.17647058823529413,0.7857142857142857
2025-06-30,CC029,Кристина Орлова #29,Удержание,Роман М.,227,39,838826.59,9,2,7,6,61,98.0,0.959,3695.271321585903,0.2222222222222222,0.8571428571428571
2025-06-30,CC030,Денис Макаров #30,Продажи карт,Елена П.,220,40,822083.7,18,3,15,11,54,98.0,0.922,3736.7440909090906,0.16666666666666666,0.7333333333333333
2025-06-30,CC031,Ирина Волкова #31,МСП,Анастасия К.,250,40,533715.54,8,2,6,4,65,98.0,0.949,2134.86216,0.25,0.6666666666666666
2025-06-30,CC032,Максим Соколов #32,Ипотека,Денис С.,227,40,799177.36,15,2,13,10,60,98.0,0.947,3520.6051101321586,0.13333333333333333,0.7692307692307693
2025-06-30,CC033,Алина Петрова #33,Удержание,Роман М.,204,40,730964.16,10,1,9,7,54,98.0,0.967,3583.157647058824,0.1,0.7777777777777778
2025-06-30,CC034,Владислав Морозов #34,Продажи карт,Елена П.,215,36,520460.33,15,2,13,9,58,98.0,0.891,2420.7457209302324,0.13333333333333333,0.6923076923076923
2025-06-30,CC035,София Кузнецова #35,МСП,Анастасия К.,208,34,579481.39,17,2,15,12,53,98.0,0.98,2785.968221153846,0.11764705882352941,0.8
